"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63"
"Pyroglutamate",-0.922600183497633,-0.13323043935218,0.0897990367472137,0.26467627976854,0.0577470236637747,-0.115010503231563,0.189655330497813,-0.0625108029651655,0.124800769176922,-0.00806865329938661,0.05446709544988,0.0116514767823869,0.0656574138880879,-0.105762105565497,0.11964975132418,-0.0364307297799221,0.0394090937528998,-0.113797270523265,-0.056705940354186,0.0285369314275196,0.0831780460612903,-0.122479680920199,-0.00739724920672979,0.0386348498115277,0.120852893286363,0.172763384307331,-0.0758411816927784,0.0429400366834288,0.10589931198077,-0.062805029171199,-0.0441521650187404,-0.131473259753755,-0.0906369781405952,-0.0106160829196191,0.00369169884700981,-0.0178954820557794,-0.0216531534850714,-0.00455026861977349,-0.0110496389486635,0.0149386413690317,-0.023410089725188,0.0143586335825431,-0.0236663213314609,0.0115286273341878,0.0096523491896375,-0.00537315236508844,-0.0138195355442158,0.000237586104208376,-0.00184218048241752,-0.00136102635401412,0.0021692039379495,-0.00183668385252844,-0.00364674908388355,0.00123992498496275,-0.00128405233484826,0.000188847542072247,-0.000238568410212754,0.000203280008772452,-0.000766675777822239,2.22383573762171e-05,7.65975258015562e-05,-0.000167146159469337,-1.04083408558608e-17
"Pyruvate",-2.13572446933728,-0.0779516885599712,0.151396370147934,0.231522484178056,0.0135223935798207,0.143706941834518,0.0275467957807084,0.00369327681164122,0.102238611829771,-0.0241954852942992,-0.0425692258200967,-0.0192020504286196,-0.0703034889099155,-0.0170522071416635,-0.00976382030029762,-0.00436961621997515,-0.012438168995404,-0.015699613016564,-0.012301577094304,0.0035489559297493,0.00910269685976597,0.00216429592386869,-0.00341882920641105,0.0254681149722174,-0.0125137788511412,-0.00568436033738551,0.00918626227088102,-0.0283385005964301,0.0237962559499682,0.0218457151122278,-0.0446115605058013,-0.00489940584600671,0.0129598241224218,-0.0165658416650681,0.000746121757190854,0.0227814723175474,0.00839898932689233,0.00851410735712257,0.000632100466198683,-0.0137369656047894,-0.0031836283859003,0.0101759228064825,-0.0203612811442069,0.00767109478783175,0.0147719962166707,0.0149467369939976,-0.000229834630738737,-0.0127446152576407,-0.00563416627546262,-0.0061231314378588,0.0038330197915285,0.0138441756740286,0.0113727176756935,0.0192211042951502,0.00443496521360564,-0.00305433907458846,0.00272886177835902,-0.000842890260119297,0.0028812697206109,-0.00132712421968252,-0.000136024459787439,0.000124657896504423,0
"Quinolinate",-1.75840975695399,-0.0862781623134808,0.162360121582903,0.239600967778574,-0.00784753258744607,0.122271667796069,0.114528054311603,0.00275727549655304,0.125374316842119,-0.0127806414587459,0.0642636126436023,-0.0672436281688272,0.0314672184294019,-0.030651788581298,-0.0177435323982481,-0.0645140396524437,0.0322860961063265,-0.0173211651401475,-0.0210021613969951,0.0364974814501647,-0.0334784055540585,-0.0274350438814537,-0.0487911968237305,0.0374981536748692,0.0349879628912518,-0.0102855224827282,0.000761554059866342,0.0189840749287417,0.0252067139941343,0.0317744348434007,0.000792413799832539,0.00135090517363439,0.0326866327095129,-0.0127529794681157,-0.0820155099179598,-0.00481341206865638,-0.0134251967753974,-0.0337760098837929,-0.0315519284775535,-0.0483972872521427,-0.00311214989360836,-0.0154095957152319,-0.0227682941649285,-0.0539929225388613,0.00547361256963322,-0.00130450244287211,-0.0131194879141875,0.000651170711482629,-0.014594308817473,-0.00289013136099995,-0.0157383549471087,-0.0011878563041908,-0.000915828948547464,-0.0028424550258314,-6.91596091466351e-05,-0.000489700680882318,0.00185524825401241,0.00186944027187441,0.000748930572704039,0.00071460723823813,-9.76032072310742e-05,0.000122628867439519,-9.0205620750794e-17
"Serine",-0.963917618944463,-0.183949153908472,0.160609173737866,0.0416142854792768,-0.104645742681643,-0.109731893792312,0.139243236175184,-0.00386919287036237,0.0495293225131101,-0.0637972712654468,-0.221730042241787,0.169415689407268,0.0115187543892836,0.0169875760692728,0.101390521378582,0.0556892876526824,0.116841016624059,0.0110528441637272,0.0510345424154311,0.0318367434694409,0.154036261671099,-0.0241780969881936,-0.202797817881053,-0.115607687095342,-0.0624479865062476,0.255147662443428,-0.0305452878506687,0.0199115242171086,-0.0418080496552013,0.0652053129865639,0.0594862978977049,0.0010254363957387,0.0452735671491208,0.0749524074870052,0.00656916143309739,0.0188513167669489,-0.0174514797735561,0.0211914072051866,-0.00680798843242911,0.00811160983290893,0.0293188296340174,-0.027023457346074,-0.00424516588678828,-0.00123750341306738,-0.00573445421923039,0.00157255844267448,0.00565690089476962,0.00390047685770227,0.000631836451245211,-0.00653920323405979,5.83144926050627e-05,2.19032372654904e-05,0.00125409403842067,-0.000540010936656413,0.000786174246160285,-0.000896040368456322,0.00117703444046098,-0.000513540952396974,0.00020388748558264,4.48228763448213e-05,-0.000151484616134073,0.000111738402743482,0
"Succinate",-1.89722889947989,-0.102447139954756,0.0979044822435024,0.152291575087364,0.059719143797825,0.0686139415232239,0.106083493103849,0.0144061892456149,0.130542931055629,-0.0393059517831837,0.0534079090473008,-0.0325871375762535,-0.0515918245588905,-0.00758647522468692,-0.0256696598869225,-0.00800938961359735,-0.0101644187148305,-0.0488975422734964,-0.0463853785430845,0.00298477338518492,0.0346356958004793,0.0500217601651799,0.037585986667094,0.011228758291543,0.0709509910818443,-0.0226604146935755,-0.0768837439733921,-0.0420131491101891,0.00863748464936131,-0.0234686480994948,0.0326764350632648,-0.0559033091678602,0.0215680422946327,-0.011119483163598,0.0165724062169733,-0.0461276489765553,0.033102715999019,-0.0102839877653162,0.0275247460880654,0.00186995723159215,0.00419248707406881,-0.0481996454502358,0.0321826996825729,0.0124948116950563,-0.0190100366928567,-0.00632054806138664,-0.0215600436740359,0.0316948438658814,0.00584190649854691,-0.00479270692439125,-0.00955486107987465,0.00765340250919268,0.00353098242688169,0.00283121933976734,0.000543995210121759,-0.00163015994498167,-0.0011165582297708,0.00194963851260275,0.00198397107307188,0.000279114946468333,8.33319456223884e-05,3.8514315857812e-05,-5.55111512312578e-17
"Sucrose",-1.52030845391805,0.239729282053329,0.0293034295739719,0.132939759981556,0.0359958218254147,0.140479660088779,0.150212813133284,0.00540667042736754,0.217166128068456,0.116424482136421,0.199031441820667,0.264357728261619,0.535107069464695,-0.311057986865518,0.667702508452021,-0.193253423593958,-0.0687322619171562,0.0489660471880943,0.0363874554857948,0.0235110827485862,-0.0795524859588665,-0.0478131722319843,0.0257424192672305,0.0306095701866621,0.040418999851981,0.00388456659653807,0.0454013735773825,-0.0360080692672295,-0.0808438702499904,-0.0144656173748543,-0.0225876862709798,0.0313910734813918,0.0291859269285746,-0.0218196757279375,-0.00180960861157847,-0.00996341961341276,0.0136482020538511,0.00701797567470251,-0.00324376667880926,0.00404295565222555,0.00457104461039623,0.00221307289050995,0.00264362336441328,0.00279314622456496,-0.0104700978637322,0.00475349587049922,-0.000111948779458727,-0.00222324481697846,0.000672429010515455,-0.00140174836259423,2.58819669668522e-05,0.00133505604439072,0.000704151210032629,-0.000600189689545567,0.000761200585129518,0.000106253477742346,-0.000430056546262089,7.94479241590998e-05,-0.000157777218232652,-0.000241895382212925,8.98637954707404e-05,-8.6008422412534e-06,2.77555756156289e-17
"Tartrate",-2.05757653443384,-0.114909755911087,0.201051745961546,0.140486651805436,0.0331278278057201,0.0747028358125046,0.0715979341774495,-0.00775020035670229,0.106208228663587,-0.0217916013762867,-0.0384085218821666,-0.0356311585964368,-0.105467157163306,-0.0878670070638311,0.0257579288996169,0.0192744654299036,-0.0752452639749247,-0.00453531917795189,-0.00948803005177743,0.0105140805934773,-0.00437332022864261,-0.0542803765888414,-0.0169351399386005,-0.0728421383510849,-0.0917179792599288,0.0325107815030132,-0.0191182880077352,-0.0635491819851623,-0.0606544705526282,-0.0328339887855256,-0.000326584451757737,0.0709435236141432,-0.0440926156712971,0.0493655413120824,0.101176750802922,-0.0328884236366573,-0.00104469509299728,-0.0596141207845507,-0.00377814041715105,-0.0180957983624772,0.00700966333912465,0.0452804923334339,0.00867887581125645,-0.0255494738480905,0.0175028029592862,-0.017128789286719,-0.0191360422905403,0.00690533315996034,0.00551424870428368,-0.00249070788265445,-0.000385792077965399,0.001534136076476,0.00115827482950101,0.000672317474648673,0.0014147254153724,-0.00125342238086262,0.000135201479560317,-0.000155089088137498,-0.000341531237270397,-0.00038635879314671,-9.88856491406613e-05,1.45086261795595e-05,1.38777878078145e-17
"Taurine",1.02391705652023,-0.152347220480303,-0.18427850048954,0.41126781254497,-0.924478979830325,-0.779588266225467,-1.28259340768058,-0.811390772815216,-0.417370993150471,-1.51440149910025,0.377472671414703,0.112544291308959,-0.0827296437570668,-0.0134020993919942,0.12093714098888,-0.0108978230186118,0.0173811131263276,-0.0129113901811205,0.0159396450205955,0.00656282517351133,0.0374623967911132,0.0432677634798018,-0.0265454007207958,0.0203187079242728,-0.0226685953266985,-0.0147610867054185,-0.00634311742616444,0.0273094216518651,0.0254048447155552,0.0107100552169038,-0.0126113453766295,0.0256622407671763,-0.00889228054675445,-0.000921304201906248,-0.00376315233210759,-0.00120323332518745,0.00136758569157605,-0.00678462365990282,0.00137687330058087,-0.0020879052106193,-0.000221605426560929,-0.00235283184754809,-0.0013680250409787,0.00165072452899848,-0.000567675526106223,-0.00247702503121425,-0.00072152451285918,0.000974966113712648,0.000961795082310859,0.000289304219653973,0.00112411425923645,0.000715466327670725,-0.000177562436408962,-9.06877980087172e-05,-0.000254449664937272,4.01569256424511e-05,-0.000221436898436254,9.3705292630121e-05,3.91693975873783e-05,1.99684670089849e-05,2.12226573557388e-05,9.76961848812678e-06,1.52655665885959e-16
"Threonine",-1.61817486537654,-0.169809128598591,0.196248216983962,0.100443548127301,-0.115627771655455,-0.0254130954196058,0.109520128584412,-0.00613132561137208,0.0806261473989622,-0.00123487695673478,-0.0449555801904701,0.0419116519083799,0.0389314499202758,0.0211151662870029,0.0140905472192304,0.0491955941274344,0.0322438760783582,0.0371385978609734,0.0225894980398245,0.00732458826358352,0.0183042776809489,0.0304175254107677,-0.0478573258906441,0.0114205370481505,0.0582778142627129,0.0483105385049159,0.00663896496105222,-0.0504353999233994,-0.00147620823473961,0.080837248739154,0.056355415326597,-0.0109915975037811,0.0450583779841841,-0.0150498230025262,-0.0426823183506669,0.0309078474793586,0.0689796569684063,-0.00934582356928131,-0.00318667869297432,-0.0175473111837405,-0.062056886243091,0.014274272879571,0.0218224028088116,0.010447530934588,0.0381421736623214,-0.0228449397257545,-0.00615262005026352,0.00439976521675203,0.00332497555025099,-0.00143098778363888,0.00773504500788202,-0.00201371210414245,0.000793337612973882,-0.00233214907915804,0.000257795777882408,0.00265915050227573,-0.00208312260340413,-0.00167769159429504,0.000146152694340006,-0.000370117015774045,-0.00019358021234836,9.58703247654451e-05,-2.77555756156289e-17
"Trigonelline",-0.566594524965278,-0.0471456553611802,0.184957903673621,0.182895919454663,-0.374323815422637,-0.182023784731701,0.419907916142219,0.106293533021601,0.447074417722293,0.471123379879236,1.07407550968668,-0.140343405839246,-0.172445225657009,0.475052545914631,0.151202796091444,0.0540278227289649,0.125073408928869,-0.0551139451418198,-0.00791686994387444,-0.0519881147436325,0.0245174083267923,0.0170098782831449,-0.110211851579516,0.0238242548673819,-0.0234339521106595,-0.0295108097119795,0.072186491617962,-0.0401493618645565,-0.00780996676500956,-0.0113508032104653,-0.00476506963512802,0.00209153487955465,-0.0170641036789613,0.0270319374421385,-0.00660737380652001,0.00481563083958666,-0.00965874268224863,-0.00309557575150427,-0.00659498978666096,0.00672188837262342,0.00507592041080628,-0.00378168845000848,0.000687287125433731,0.00492422973782095,0.00160346510278136,-0.00148904937721007,0.00181124265502465,-0.000383260353394286,0.00226405209607895,-0.000856236090599104,0.0014709116520574,0.000802725266617198,-0.000319364733291687,-0.000118029163288871,-7.76790216359749e-05,-7.33599750724068e-07,-0.000319438138059302,-9.18712997679538e-05,-0.000184892017137298,-0.000188880581048578,3.30664075355244e-07,2.36865505583508e-05,-3.46944695195361e-17
"Trimethylamine N-oxide",1.92044414549055,-0.195331933810099,0.0510024523049637,1.19108817043041,3.15481465376625,-2.05445188407738,-0.319432446269204,0.509611805079832,-0.412333628791092,-0.0148989846084388,0.0368706889986728,0.00837571528545616,-0.0177575222052198,0.0564892870029703,0.0167585471185766,0.0247796573802384,-0.00320611135221939,0.0223340029770367,-0.0388035424249517,-0.0132811992465664,-0.0402084840517562,0.0484586173207112,-0.0144266989980598,0.0104119541468404,0.00779201832504861,0.024791386795817,0.017949031531977,-0.0473650882772047,-0.0056624746026622,-0.00861871617401649,-0.00860792924071146,-0.0010891081556293,0.00273828427120387,-0.00198586511509868,-0.00597373418484778,-0.000595434431085701,0.0049492359358918,0.000654950783902767,-0.00256116992293906,0.00275707172743704,0.00344186485684442,0.00150356318591159,-0.000379558726395043,-0.00263777630692737,-0.000739309246443776,0.000521477570446544,0.000586117553382809,-0.0013847519805853,-0.000400107437386887,-7.44939014622192e-05,-0.000705183080958301,0.000192329977759892,-5.21365007207335e-05,-0.000192978047608219,0.000165941554509677,0.000100644675167572,-2.70244707710476e-05,-2.21637889351589e-05,-2.2324414886532e-05,-2.07509097629316e-05,6.00239830732263e-06,7.91623472337633e-06,-6.66133814775094e-16
"Tryptophan",-1.79905140731391,-0.0985683103747969,0.151914429853569,0.188009995866642,0.00305771510823087,0.0882974679599619,0.0377830382619437,0.00993256819973886,0.0510772142844109,-0.0143705523870122,-0.0503370028570786,-0.0338560009423812,-0.0117576475508548,0.0416830339529256,-0.050073784588083,-0.0230466400878741,-0.0315192285785845,-0.0345075408577696,-0.0436397301728062,0.0333339264612109,-0.0462599502240202,-0.0336187544713421,-0.0179724854645065,0.0555602966773009,-0.0658827762016798,-0.0296134272450575,-0.0163059569752636,0.0563218926347123,0.00212729374106458,0.0134653837312995,-0.0257463023321531,0.0628176249931188,-0.0151421752045578,0.0146541961702487,-0.0314216848207685,-0.00852723386498431,0.0117400679797913,0.0750963863866189,-0.0333032439663981,0.0508162466722432,0.0112781105143148,0.0366723951845695,-0.000431715703408958,-0.0100122976683659,0.00654203335448685,-0.00225996656701332,-0.0118014244204579,0.0324650621244457,-0.0127389900228206,-0.001240508049813,-0.00146088294171479,-0.000777266645991807,0.00765804026000045,0.00151033035730182,-0.00157149769832879,0.00170254920097969,-0.0024294144120901,-0.000235578272360225,0.000430183379447217,0.00105757314803677,0.000107790561971955,-0.000141678223114759,-1.04083408558608e-16
"Tyrosine",-1.72656240188961,-0.145836058212883,0.136073297712199,0.147496060587979,-0.012034399281068,0.0660387189188944,0.101824698770449,0.0688725657957036,0.0406183918085025,-0.0116584577810655,-0.0352402009483609,0.0200795385373097,0.0169979107088839,0.0613350051868982,-0.0772249115982944,0.0319753455273778,-0.0688278748862092,-0.0326991342389985,0.00723169165275778,-0.00385199338630789,-0.0441050652576348,-0.000172643551026828,0.0210845793780921,0.0379320376632274,0.00155514584762476,-0.0431233006774384,-0.074119567947252,0.0537591819940827,0.000422285673966016,0.0186346185130805,-0.0146469428644276,0.0531910874583523,-0.0150203088004058,-0.01754914883889,0.039878627210344,-0.0262612996974916,0.0380527007781462,0.00981994548797416,-0.0665630290653718,0.048121099627037,-0.00462746910213705,-0.0448011025479569,-0.0114999702776499,-0.00159943927618216,0.00463217216378555,-0.0166581321031053,-0.00587926982943591,-0.0271851376815549,0.0129372332666754,-0.00742859376688374,-0.0042891729247439,0.000428007693972221,-0.00309299949388409,-0.00450698151470654,0.00132705899051811,-0.000314507104304945,0.000997960858627682,-0.00146896228855087,0.000955020770152054,-0.00158287712410357,-5.90492635018057e-05,0.000160700627088277,-6.93889390390723e-17
"Uracil",-2.02474221211472,-0.0665714633978051,0.155760406455033,0.210047628260429,0.0530607124523355,0.167261569144762,0.0243582158909795,0.0234824037245858,0.0774691149902899,-0.014728281602475,-0.0147535195164809,0.00957537727165104,-0.0300850473351916,-0.0493805161592273,-0.0180937261969721,-0.0367747819861821,-0.0280214549802369,0.0308875333935828,-0.0291999290905477,-0.00508589803898871,-0.0192366769060959,0.00175784278284045,0.0353287285009294,-0.00292776034762503,-0.00220257137235943,-0.0150469133469773,0.0344428805757227,-0.0388961095966803,0.0247471244112523,0.0397928192555702,0.0256747388399835,0.00368048340180138,0.023002360499998,0.0311250434966444,0.00272500395248609,-0.0176968218127632,0.00587354856298158,0.0353536532274063,-0.0155102520896902,-0.036884892274213,0.0316655768048835,0.00906589578737804,-0.0205436419364888,0.0366321549615298,0.00390990786018888,-0.0401262085164714,-0.00371601903739165,-0.00604076224856177,-0.000155636532666684,0.0238338608138272,-0.0073811333802394,0.00413564261088149,-0.00761217562326057,0.00397242728111522,-0.00441614311567133,-0.00130909803853062,0.00141653000680964,0.00168351912266299,-0.000541522091939056,0.000637187599766425,0.000304945500381695,-9.96122725463212e-05,-6.93889390390723e-17
"Valine",-2.02000109349119,-0.0711051961717614,0.0870011070964195,0.199552204698757,0.00181749587897322,0.116599135071363,0.0689952810937813,0.0188309528815741,0.0167193117719876,-0.0215290257211823,-0.0239835932436229,-0.0309916342371818,-0.0333453915724626,-0.00597959654682083,-0.0371191901229129,-0.0165056911773585,-0.0385060076117306,-0.0228064972184465,-0.00262662205263191,-0.00769955822157605,-0.00933843817466408,-0.0154363878880836,-0.0035632825627115,0.0139664283202181,-0.0176328118980947,-0.0245588133779648,0.00325427272592504,-0.0208428463944172,0.0153116379386205,0.0196692703740723,-0.0214766303198757,-0.0129301927145819,-0.00251653397545022,-0.0127554313420474,0.0097254470811577,0.00925815053043781,0.00992231523674261,0.020390588387827,0.00514009090174274,-0.0121605478618471,0.0153370500126775,-0.0124871309325533,0.010924865216419,-0.0112478091879222,-0.00364305481835822,0.00784659733171951,-0.0188402408412568,0.000809555764885478,-0.0192036313095033,0.00148286186536582,0.0195420292441152,0.0116425426618124,-0.0157722894299328,-0.00807005147899525,0.00674030541309523,-0.00355973462444573,0.000228430155140118,-0.00333482352938131,-0.000302290603730569,0.00128133640157582,-0.000279019979387281,-0.000290077323130866,-2.77555756156289e-17
"Xylose",-1.60546849277758,-0.0857979233624671,0.0352887711669439,0.284641417447565,0.0336129543959473,0.14480070350446,0.0297100285466129,-0.199723900655847,-0.0222970681310313,-0.282638698154194,0.0647481689935205,0.165360364979506,0.0106701892360538,-0.232080347437613,-0.299616071158974,0.0744950983993529,0.190651410986965,-0.173887084628183,-0.0687752480656539,-0.288160393636163,-0.0565775169802625,-0.297373221223355,0.00776844254496795,0.0704056992118966,0.0692947337442748,-0.0112973406092468,0.0893651826369012,-0.0956738329472069,-0.0818056373573491,-0.0270878023255738,0.0595640474745111,-0.0248868904219098,0.0349366976669366,-0.0116002593238065,0.00684555342615546,0.000934489289998154,-0.0176264248610921,0.0159720667312306,-0.00415490360326577,0.0145326549879537,-0.00139989020738144,0.00498911744423916,0.0040063163197493,-0.00633196148941417,-0.00327696812406326,0.00202961983841359,0.0027476493000863,-0.0033132312956278,0.00297366711839715,-0.000163866169311203,-0.00179258410421598,-0.000356093611333083,0.000801595354163014,-0.000551042205084736,0.000926820697460808,0.000108740800385587,0.000334462784541086,-0.000368696575853374,-2.44964773919512e-05,-0.000268820547459827,5.1588241154199e-06,9.36682788280768e-06,-1.2490009027033e-16
"cis-Aconitate",-1.13734236103134,-0.151746016845537,0.234015358756623,0.0540071000745897,0.0378711380342211,0.151275349201627,0.0129322725621612,0.0705578508997302,0.119674931086033,0.0389905902276784,-0.163884605919905,0.0897200821820451,-0.388025536727711,-0.011489161376801,0.234197606772146,0.162038421320108,-0.0714158032525869,-0.107548570665728,0.085203644372822,-0.103002890229335,0.0681204949375293,-0.0103119774707035,0.00991982097027463,-0.156374471543947,-0.155424655879212,-0.0134395950813121,-0.0929686437842491,-0.0490645674577671,-0.00932358382324058,-0.149137623372339,0.0241215601547613,0.0499057636432271,0.036753965926281,-0.0476199237756457,-0.0641133394703665,-0.0226540384226772,-0.00283474556291261,0.0117707809589684,-0.000948170850948721,-0.00680601730189574,-0.0260525590804828,-0.00437429250955527,-0.0118709664112798,0.00869201428378238,-0.00423924729112796,0.00415815669919562,-0.00479909159716987,-0.00535429493227983,-0.00362050840956569,0.00320773649383761,0.000945752239119315,-0.00182829677284982,-0.00132395398090163,0.000347296445125714,-0.00112119243573966,-0.000109261194813443,-0.000557836321827428,-0.000298106566954056,-0.000442644992628489,6.12942226911259e-06,5.49889657733248e-05,-1.12677454157592e-05,4.85722573273506e-17
"myo-Inositol",-1.21292596737001,-0.0152801150451156,-0.191415339515818,0.00560457134111984,0.0312567825356297,0.406550023954927,0.0826192460357288,-0.0100085810735814,-0.37691647613602,-0.501813556556362,-0.259084158150815,-0.955494549481297,0.42288464399185,0.352232981439202,0.141300155477561,0.0140029994006704,0.00181187366471227,-0.0132683991225562,0.00624078515290647,-0.077895468659529,-0.04558898407559,-0.0342951671705496,-0.00466668115479521,-0.0180087122040535,-0.0379538979797391,0.0181480878012423,-0.0199181861445869,-0.0223533381199359,-0.0363645775489705,-0.0264381582884801,0.0194024356597528,-0.0412152791624562,0.0249513608649537,0.000386716685434232,-0.00146427205703412,-0.00766321777336871,-0.00107503488219404,0.00236106143536233,0.00148889001805072,0.00469500974188654,-7.7724314996773e-05,0.00730922340521734,0.000859350606262813,0.000319391552152338,-0.00376382794465183,-0.00124199632373861,0.00274494328949127,-0.00355315289346041,-0.00026482953290755,0.00159084357117342,-0.000234836404809744,-0.00123576487998255,-0.000146430449372759,0.000433673662707319,0.0004072192806929,-0.000158914437969462,0.000342419680434462,-0.000251783714422183,6.21058385329373e-05,-0.000304404363129035,-6.83353964176167e-05,4.4705999956738e-05,2.08166817117217e-16
"trans-Aconitate",-1.95546758325095,-0.128000089149961,0.098770096960718,0.216811248771524,0.0351641437553301,0.108547484421352,0.0891625257538654,-0.0343152863170659,0.0946776804183362,-0.00726735376714782,0.0480748245508267,-0.0161942475952999,0.0615091149403598,-0.104921660177983,-0.0131253836083286,0.0123957109389289,0.0153055285678762,-0.0240857628161858,0.0343162384245825,0.0306715034702159,0.0344267240368061,0.0555262961309894,0.0863162298732104,-0.0474469804303513,0.0409966371533904,0.00101747260980876,0.000943677790999957,-0.0224482605651209,0.0456277773177818,-0.0138568154725415,-0.037873091245067,0.0258904410229272,-0.0349868625723277,0.0831391532987797,-0.0456044766026348,0.00342130719986285,-0.00566293338920237,0.0475922283935499,0.0683718171309481,0.0279736980133455,-0.025940952617134,0.00165173938368453,0.0176521411509222,-0.0366184074387279,-0.00156154137779635,-0.0163426205310361,0.00194105093017787,-0.0129699302085697,0.00845099802130041,0.00871482762581068,-0.0040028577405342,0.00123495863301171,-0.000964463294975899,-0.00145744094709542,0.00221157653975448,-0.00199360171416194,0.00234686071227128,0.000467583813005323,0.000299206635336745,-0.00142237119143212,-0.000259398198365443,0.000216489046877474,-8.32667268468867e-17
"pi-Methylhistidine",0.149699318368851,-0.117028333937318,0.267923685334223,0.466067377156162,-1.34064481325391,-0.0349640777419259,-1.63937248028353,1.81632538983529,-0.411811400841526,0.549089027677997,0.0338157380002058,-0.105980749470634,0.037907164999526,-0.110077817593858,0.00217938386346434,0.0213435096874997,0.0154907117517103,0.00181916216059821,-0.0256539348701097,-0.0140038456139608,0.0440924685259022,-0.0287331953639281,0.00408900270706488,-0.00477652824585631,0.042033388183818,0.00762408140750619,0.00964997307276972,-0.0085331565718168,0.00725936616548698,-0.0158140709611818,0.013426246924191,-0.0014199551109642,-0.00235574166807313,0.00879558867391475,0.00396675652888059,0.00099183145105413,0.00583410094977519,0.0031164547729047,-0.00458931738980143,-0.00184353553666224,0.000991128890572804,-0.000746951689859427,-0.000257514690727553,-0.00261234108804375,-0.000176448930698209,0.000991920361480953,0.00113296186931747,0.000892048164928834,-0.000433514380054802,-0.000735987308971411,-1.56582024156363e-05,-1.60511510237937e-05,0.000385087123269528,-9.44486098090752e-05,0.000141489088377732,7.94030719083044e-05,4.80824263207197e-05,-4.05706934822579e-05,1.45736404772723e-05,-5.76707432573837e-05,-2.74427105302639e-05,7.92143302987339e-06,1.45716771982052e-16
"tau-Methylhistidine",-1.6439025974523,-0.154916663542277,0.165063712955725,0.240062029968012,-0.0472092434502255,0.174464810342542,-0.0967653613248777,0.139970069480006,0.0360635328235734,0.0497395308266503,-0.018894184348918,0.0257348084175616,-0.030392761207137,-0.0183888913811269,-0.0150982011615958,0.0018422694910095,-0.0512686762985425,0.0805676947165749,0.0532814111433747,-0.00229272235742812,-0.044798794463553,0.00934907706559217,-0.0567806686747453,-0.0685666511314381,-0.0193381477360142,-0.0255620309791377,-0.0248320918449777,-0.0680434135657127,0.0633672342016872,0.100606084021074,-0.0811894108615153,-0.0184565676818501,0.0856191869155435,-0.0645156628432078,-0.00837395559403235,-0.0152110402552909,-0.106185178833953,-0.0237493763435441,-0.00174311240151196,0.0444581721262345,-0.00371053762529183,0.0113090161566811,0.0199520897533828,0.00357876972732708,0.00385056831148843,-0.0124914655630235,-0.00278846641981504,0.00168953309695108,0.0076641002026089,-0.000813012821842388,0.000590971442330337,0.00104325238864162,-0.00204237875516446,0.000600527540621284,-0.00119648743891534,-0.000689373295493109,-0.000350867681311165,-7.67198118508915e-05,-6.28095979466961e-05,8.24233860098611e-06,0.000103504988148605,-8.36364373450436e-05,-8.32667268468867e-17
